date,deepSleepTime,shallowSleepTime,wakeTime,start,stop,REMTime,naps
2021-07-21,11,185,40,2021-07-20 23:08:00+0000,2021-07-21 04:37:00+0000,93,
2021-07-22,63,205,48,2021-07-21 23:20:00+0000,2021-07-22 06:35:00+0000,119,"[{\"start\":\"2019-04-14 00:18:28+0000\",\"end\":\"2019-04-14 00:19:11+0000\"}]"
2021-07-23,24,229,15,2021-07-22 23:11:00+0000,2021-07-23 05:23:00+0000,104,"[{\"start\":\"2019-04-14 00:32:28+0000\",\"end\":\"2019-04-14 00:32:43+0000\"},{\"start\":\"2019-04-14 00:32:44+0000\",\"end\":\"2019-04-14 00:32:45+0000\"},{\"start\":\"2019-04-14 00:32:46+0000\",\"end\":\"2019-04-14 00:33:06+0000\"},{\"start\":\"2019-04-14 00:33:07+0000\",\"end\":\"2019-04-14 00:33:14+0000\"},{\"start\":\"2019-04-14 00:33:15+0000\",\"end\":\"2019-04-14 00:33:17+0000\"}]"
2021-07-24,79,255,9,2021-07-23 23:07:00+0000,2021-07-24 06:48:00+0000,118,
2021-07-25,34,247,115,2021-07-24 22:55:00+0000,2021-07-25 08:01:00+0000,150,
2021-07-26,73,216,24,2021-07-25 23:18:00+0000,2021-07-26 06:27:00+0000,116,
2021-07-27,0,0,0,2021-07-25 22:00:00+0000,2021-07-25 22:00:00+0000,0,
2021-07-28,40,248,13,2021-07-27 23:10:00+0000,2021-07-28 05:34:00+0000,83,"[{\"start\":\"2019-04-14 00:33:14+0000\",\"end\":\"2019-04-14 00:33:44+0000\"},{\"start\":\"2019-04-14 00:33:45+0000\",\"end\":\"2019-04-14 00:33:49+0000\"},{\"start\":\"2019-04-14 00:33:50+0000\",\"end\":\"2019-04-14 00:34:04+0000\"}]"
2021-07-29,48,251,47,2021-07-28 22:03:00+0000,2021-07-29 06:10:00+0000,141,
2021-07-30,25,300,8,2021-07-29 23:31:00+0000,2021-07-30 05:25:00+0000,21,
2021-07-31,24,133,4,2021-07-31 02:23:00+0000,2021-07-31 05:54:00+0000,50,
2021-08-01,81,221,41,2021-07-31 23:11:00+0000,2021-08-01 07:09:00+0000,135,
2021-08-02,66,252,43,2021-08-01 22:55:00+0000,2021-08-02 06:36:00+0000,100,
2021-08-03,0,0,0,2021-08-01 22:00:00+0000,2021-08-01 22:00:00+0000,0,
2021-08-04,99,215,73,2021-08-03 23:18:00+0000,2021-08-04 07:15:00+0000,90,
2021-08-05,78,231,2,2021-08-04 23:18:00+0000,2021-08-05 06:32:00+0000,123,
2021-08-06,38,251,24,2021-08-05 23:09:00+0000,2021-08-06 06:29:00+0000,127,
2021-08-07,34,198,29,2021-08-07 00:15:00+0000,2021-08-07 06:15:00+0000,99,"[{\"start\":\"2019-04-14 00:33:30+0000\",\"end\":\"2019-04-14 00:34:00+0000\"},{\"start\":\"2019-04-14 00:34:01+0000\",\"end\":\"2019-04-14 00:34:06+0000\"},{\"start\":\"2019-04-14 00:34:07+0000\",\"end\":\"2019-04-14 00:34:20+0000\"}]"
2021-08-08,23,244,2,2021-08-07 23:19:00+0000,2021-08-08 05:41:00+0000,113,"[{\"start\":\"2019-04-14 00:33:06+0000\",\"end\":\"2019-04-14 00:33:23+0000\"},{\"start\":\"2019-04-14 00:33:24+0000\",\"end\":\"2019-04-14 00:33:24+0000\"},{\"start\":\"2019-04-14 00:33:25+0000\",\"end\":\"2019-04-14 00:34:00+0000\"}]"
2021-08-09,24,270,4,2021-08-08 23:39:00+0000,2021-08-09 06:24:00+0000,107,
2021-08-10,23,283,13,2021-08-09 23:01:00+0000,2021-08-10 06:22:00+0000,122,
2021-08-11,79,221,55,2021-08-10 22:53:00+0000,2021-08-11 07:00:00+0000,132,
2021-08-12,29,258,46,2021-08-11 23:04:00+0000,2021-08-12 06:59:00+0000,142,
2021-08-13,73,295,24,2021-08-12 23:28:00+0000,2021-08-13 06:56:00+0000,56,
2021-08-14,30,263,75,2021-08-13 23:20:00+0000,2021-08-14 07:50:00+0000,142,"[{\"start\":\"2019-04-14 00:36:38+0000\",\"end\":\"2019-04-14 00:37:20+0000\"}]"
2021-08-15,14,315,6,2021-08-14 23:52:00+0000,2021-08-15 07:36:00+0000,129,
2021-08-16,27,227,1,2021-08-16 00:24:00+0000,2021-08-16 05:10:00+0000,31,
2021-08-17,86,216,33,2021-08-16 23:09:00+0000,2021-08-17 05:59:00+0000,75,
2021-08-18,63,265,22,2021-08-18 00:42:00+0000,2021-08-18 07:01:00+0000,29,
2021-08-19,24,242,49,2021-08-18 22:51:00+0000,2021-08-19 06:12:00+0000,126,
2021-08-20,81,264,13,2021-08-19 23:00:00+0000,2021-08-20 05:58:00+0000,60,
2021-08-21,56,362,79,2021-08-20 22:59:00+0000,2021-08-21 07:59:00+0000,43,
2021-08-22,47,233,1,2021-08-21 22:59:00+0000,2021-08-22 05:16:00+0000,96,
2021-08-23,59,354,31,2021-08-22 22:54:00+0000,2021-08-23 06:56:00+0000,38,
2021-08-24,67,294,23,2021-08-23 23:20:00+0000,2021-08-24 06:58:00+0000,74,
2021-08-25,74,242,20,2021-08-24 23:06:00+0000,2021-08-25 05:29:00+0000,47,
2021-08-26,34,278,8,2021-08-25 22:56:00+0000,2021-08-26 04:53:00+0000,37,"[{\"start\":\"2019-04-14 00:32:09+0000\",\"end\":\"2019-04-14 00:32:46+0000\"},{\"start\":\"2019-04-14 00:32:47+0000\",\"end\":\"2019-04-14 00:33:01+0000\"},{\"start\":\"2019-04-14 00:33:02+0000\",\"end\":\"2019-04-14 00:33:23+0000\"}]"
2021-08-27,42,203,4,2021-08-26 22:56:00+0000,2021-08-27 04:21:00+0000,76,
2021-08-28,65,314,11,2021-08-27 23:34:00+0000,2021-08-28 07:24:00+0000,80,
2021-08-29,76,284,76,2021-08-28 23:48:00+0000,2021-08-29 08:47:00+0000,103,
2021-08-30,48,190,0,2021-08-29 23:45:00+0000,2021-08-30 05:12:00+0000,89,
2021-08-31,58,248,34,2021-08-30 23:57:00+0000,2021-08-31 06:53:00+0000,76,
2021-09-01,14,203,86,2021-08-31 23:21:00+0000,2021-09-01 06:10:00+0000,106,
2021-09-02,32,188,70,2021-09-01 23:25:00+0000,2021-09-02 06:16:00+0000,121,
2021-09-03,96,247,5,2021-09-02 23:15:00+0000,2021-09-03 06:51:00+0000,108,
2021-09-04,130,250,93,2021-09-03 21:54:00+0000,2021-09-04 07:11:00+0000,84,
2021-09-05,54,251,14,2021-09-04 23:26:00+0000,2021-09-05 06:49:00+0000,124,
2021-09-06,82,202,20,2021-09-05 22:46:00+0000,2021-09-06 04:27:00+0000,37,"[{\"start\":\"2019-04-14 00:32:21+0000\",\"end\":\"2019-04-14 00:32:45+0000\"}]"
2021-09-07,21,204,13,2021-09-06 23:25:00+0000,2021-09-07 04:58:00+0000,95,"[{\"start\":\"2019-04-14 00:32:03+0000\",\"end\":\"2019-04-14 00:32:48+0000\"}]"
2021-09-08,73,266,18,2021-09-07 23:44:00+0000,2021-09-08 07:33:00+0000,112,
2021-09-09,90,279,14,2021-09-09 00:55:00+0000,2021-09-09 08:00:00+0000,42,
2021-09-10,81,237,72,2021-09-09 23:09:00+0000,2021-09-10 07:31:00+0000,112,
2021-09-11,41,283,33,2021-09-11 00:39:00+0000,2021-09-11 07:28:00+0000,52,
2021-09-12,84,240,42,2021-09-11 23:36:00+0000,2021-09-12 07:05:00+0000,83,
2021-09-13,15,124,15,2021-09-13 03:13:00+0000,2021-09-13 06:13:00+0000,26,
2021-09-14,87,326,22,2021-09-13 22:20:00+0000,2021-09-14 07:31:00+0000,116,
2021-09-15,62,224,2,2021-09-14 22:29:00+0000,2021-09-15 05:03:00+0000,106,
2021-09-16,96,289,79,2021-09-15 22:35:00+0000,2021-09-16 07:25:00+0000,66,
2021-09-17,70,224,53,2021-09-16 23:40:00+0000,2021-09-17 07:48:00+0000,141,
2021-09-18,93,275,0,2021-09-17 23:22:00+0000,2021-09-18 06:11:00+0000,41,
2021-09-19,89,288,42,2021-09-19 00:08:00+0000,2021-09-19 07:50:00+0000,43,
2021-09-20,98,254,8,2021-09-19 22:53:00+0000,2021-09-20 06:33:00+0000,100,
2021-09-21,82,216,21,2021-09-20 23:15:00+0000,2021-09-21 06:20:00+0000,106,
2021-09-22,51,251,24,2021-09-21 23:32:00+0000,2021-09-22 07:01:00+0000,123,
2021-09-23,62,248,43,2021-09-22 23:28:00+0000,2021-09-23 07:19:00+0000,118,
2021-09-24,105,297,21,2021-09-24 00:00:00+0000,2021-09-24 07:35:00+0000,32,
2021-09-25,44,236,5,2021-09-25 01:02:00+0000,2021-09-25 06:24:00+0000,37,"[{\"start\":\"2019-04-14 00:34:01+0000\",\"end\":\"2019-04-14 00:34:31+0000\"},{\"start\":\"2019-04-14 00:34:32+0000\",\"end\":\"2019-04-14 00:34:32+0000\"},{\"start\":\"2019-04-14 00:34:33+0000\",\"end\":\"2019-04-14 00:34:55+0000\"},{\"start\":\"2019-04-14 00:34:56+0000\",\"end\":\"2019-04-14 00:35:08+0000\"},{\"start\":\"2019-04-14 00:35:09+0000\",\"end\":\"2019-04-14 00:35:15+0000\"}]"
2021-09-26,48,323,43,2021-09-25 22:54:00+0000,2021-09-26 08:07:00+0000,139,
2021-09-27,48,269,11,2021-09-26 23:47:00+0000,2021-09-27 07:24:00+0000,129,"[{\"start\":\"2019-04-14 00:36:10+0000\",\"end\":\"2019-04-14 00:38:36+0000\"}]"
2021-09-28,88,250,52,2021-09-27 23:18:00+0000,2021-09-28 06:09:00+0000,21,
2021-09-29,50,305,23,2021-09-28 22:54:00+0000,2021-09-29 06:28:00+0000,76,
2021-09-30,66,365,25,2021-09-29 23:23:00+0000,2021-09-30 07:50:00+0000,51,
2021-10-01,73,228,69,2021-09-30 22:56:00+0000,2021-10-01 06:58:00+0000,112,
2021-10-02,52,241,73,2021-10-01 23:40:00+0000,2021-10-02 06:52:00+0000,66,
2021-10-03,60,383,5,2021-10-02 23:05:00+0000,2021-10-03 07:41:00+0000,68,
2021-10-04,92,184,46,2021-10-03 23:33:00+0000,2021-10-04 07:05:00+0000,130,
2021-10-05,49,310,5,2021-10-04 23:30:00+0000,2021-10-05 06:35:00+0000,61,
2021-10-06,29,285,26,2021-10-05 23:04:00+0000,2021-10-06 06:50:00+0000,126,
2021-10-07,61,283,21,2021-10-06 23:45:00+0000,2021-10-07 06:53:00+0000,63,
2021-10-08,53,258,46,2021-10-07 23:35:00+0000,2021-10-08 06:53:00+0000,81,
2021-10-09,80,245,37,2021-10-08 23:15:00+0000,2021-10-09 07:26:00+0000,129,
2021-10-10,65,323,24,2021-10-09 23:07:00+0000,2021-10-10 07:11:00+0000,72,
2021-10-11,71,196,3,2021-10-11 00:06:00+0000,2021-10-11 05:33:00+0000,57,
2021-10-12,90,238,7,2021-10-11 23:30:00+0000,2021-10-12 06:20:00+0000,75,
2021-10-13,32,222,46,2021-10-13 00:01:00+0000,2021-10-13 06:52:00+0000,111,
2021-10-14,36,226,27,2021-10-14 00:04:00+0000,2021-10-14 06:42:00+0000,109,
2021-10-15,60,330,12,2021-10-14 23:21:00+0000,2021-10-15 07:14:00+0000,71,
2021-10-16,73,306,19,2021-10-15 23:45:00+0000,2021-10-16 07:42:00+0000,79,
2021-10-17,82,348,10,2021-10-16 22:55:00+0000,2021-10-17 07:13:00+0000,58,
2021-10-18,91,249,9,2021-10-17 23:18:00+0000,2021-10-18 07:00:00+0000,113,
2021-10-19,29,298,46,2021-10-18 23:16:00+0000,2021-10-19 07:50:00+0000,141,
2021-10-20,74,254,4,2021-10-19 23:33:00+0000,2021-10-20 06:32:00+0000,87,
2021-10-21,88,216,203,2021-10-20 19:25:00+0000,2021-10-21 07:01:00+0000,189,
2021-10-22,47,150,39,2021-10-22 00:59:00+0000,2021-10-22 06:29:00+0000,94,
2021-10-23,83,248,0,2021-10-23 00:03:00+0000,2021-10-23 06:26:00+0000,52,
2021-10-24,87,212,6,2021-10-23 23:51:00+0000,2021-10-24 05:55:00+0000,59,
2021-10-25,99,214,29,2021-10-24 23:04:00+0000,2021-10-25 06:38:00+0000,112,
2021-10-26,99,307,28,2021-10-25 22:43:00+0000,2021-10-26 07:00:00+0000,63,
2021-10-27,28,224,44,2021-10-27 00:05:00+0000,2021-10-27 07:00:00+0000,119,
2021-10-28,101,313,11,2021-10-27 23:38:00+0000,2021-10-28 07:45:00+0000,62,
2021-10-29,53,298,34,2021-10-28 23:40:00+0000,2021-10-29 06:50:00+0000,45,
2021-10-30,82,229,51,2021-10-30 00:21:00+0000,2021-10-30 08:06:00+0000,103,
2021-10-31,49,389,13,2021-10-30 23:36:00+0000,2021-10-31 07:55:00+0000,48,
2021-11-01,88,254,6,2021-11-01 00:45:00+0000,2021-11-01 08:24:00+0000,111,
2021-11-02,59,271,38,2021-11-02 00:22:00+0000,2021-11-02 08:05:00+0000,95,
2021-11-03,61,228,1,2021-11-03 00:14:00+0000,2021-11-03 06:36:00+0000,92,
2021-11-04,73,298,8,2021-11-04 00:49:00+0000,2021-11-04 07:53:00+0000,45,
2021-11-05,79,356,0,2021-11-05 00:06:00+0000,2021-11-05 08:01:00+0000,40,
2021-11-06,78,212,45,2021-11-06 00:29:00+0000,2021-11-06 08:09:00+0000,125,
2021-11-07,69,255,31,2021-11-07 01:59:00+0000,2021-11-07 08:45:00+0000,51,
2021-11-08,109,250,11,2021-11-08 00:16:00+0000,2021-11-08 08:13:00+0000,107,
2021-11-09,30,176,32,2021-11-09 01:34:00+0000,2021-11-09 06:53:00+0000,81,"[{\"start\":\"2019-04-14 00:33:00+0000\",\"end\":\"2019-04-14 00:33:30+0000\"}]"
2021-11-10,52,242,0,2021-11-10 01:16:00+0000,2021-11-10 08:08:00+0000,118,
2021-11-11,15,168,58,2021-11-11 01:24:00+0000,2021-11-11 06:58:00+0000,93,"[{\"start\":\"2019-04-14 00:33:10+0000\",\"end\":\"2019-04-14 00:33:32+0000\"},{\"start\":\"2019-04-14 00:33:33+0000\",\"end\":\"2019-04-14 00:33:39+0000\"},{\"start\":\"2019-04-14 00:33:40+0000\",\"end\":\"2019-04-14 00:33:48+0000\"},{\"start\":\"2019-04-14 00:33:49+0000\",\"end\":\"2019-04-14 00:33:49+0000\"},{\"start\":\"2019-04-14 00:33:50+0000\",\"end\":\"2019-04-14 00:34:08+0000\"}]"
2021-11-12,47,324,5,2021-11-12 00:32:00+0000,2021-11-12 07:21:00+0000,33,
2021-11-13,59,240,0,2021-11-13 03:46:00+0000,2021-11-13 09:04:00+0000,19,
2021-11-14,65,242,0,2021-11-14 01:20:00+0000,2021-11-14 07:00:00+0000,33,"[{\"start\":\"2019-04-14 00:33:40+0000\",\"end\":\"2019-04-14 00:34:32+0000\"}]"
2021-11-15,48,209,20,2021-11-15 00:59:00+0000,2021-11-15 06:27:00+0000,51,
2021-11-16,33,285,53,2021-11-16 00:58:00+0000,2021-11-16 08:52:00+0000,103,
2021-11-17,67,274,19,2021-11-17 00:29:00+0000,2021-11-17 07:56:00+0000,87,
2021-11-18,69,242,28,2021-11-18 00:56:00+0000,2021-11-18 07:31:00+0000,56,
2021-11-19,66,282,20,2021-11-19 00:24:00+0000,2021-11-19 07:48:00+0000,76,
2021-11-20,50,329,8,2021-11-20 00:31:00+0000,2021-11-20 07:54:00+0000,56,
2021-11-21,104,201,8,2021-11-21 01:02:00+0000,2021-11-21 07:12:00+0000,57,"[{\"start\":\"2019-04-14 00:41:34+0000\",\"end\":\"2019-04-14 00:42:27+0000\"}]"
2021-11-22,47,310,27,2021-11-22 00:11:00+0000,2021-11-22 07:02:00+0000,27,
2021-11-23,72,181,39,2021-11-23 00:57:00+0000,2021-11-23 07:11:00+0000,82,
2021-11-24,29,208,1,2021-11-24 01:11:00+0000,2021-11-24 06:42:00+0000,93,
2021-11-25,92,273,1,2021-11-25 00:23:00+0000,2021-11-25 07:25:00+0000,56,
2021-11-26,79,189,8,2021-11-26 01:00:00+0000,2021-11-26 07:23:00+0000,107,
2021-11-27,37,233,47,2021-11-27 00:05:00+0000,2021-11-27 07:25:00+0000,123,
2021-11-28,62,267,48,2021-11-28 00:32:00+0000,2021-11-28 08:54:00+0000,125,
2021-11-29,10,252,0,2021-11-29 00:34:00+0000,2021-11-29 06:37:00+0000,101,
2021-11-30,53,251,4,2021-11-30 00:08:00+0000,2021-11-30 07:11:00+0000,115,
2021-12-01,49,237,27,2021-12-01 00:28:00+0000,2021-12-01 07:42:00+0000,121,
2021-12-02,56,216,20,2021-12-02 00:50:00+0000,2021-12-02 07:40:00+0000,118,
2021-12-03,76,295,0,2021-12-03 00:47:00+0000,2021-12-03 08:17:00+0000,79,
2021-12-04,37,305,3,2021-12-04 00:34:00+0000,2021-12-04 08:00:00+0000,101,
2021-12-05,52,199,6,2021-12-05 04:36:00+0000,2021-12-05 09:43:00+0000,50,
2021-12-06,99,277,20,2021-12-06 00:42:00+0000,2021-12-06 08:44:00+0000,86,
2021-12-07,58,282,9,2021-12-07 01:22:00+0000,2021-12-07 09:11:00+0000,120,
2021-12-08,55,231,0,2021-12-08 02:02:00+0000,2021-12-08 07:47:00+0000,59,
2021-12-09,51,237,36,2021-12-09 01:10:00+0000,2021-12-09 08:16:00+0000,102,
2021-12-10,62,177,6,2021-12-10 00:33:00+0000,2021-12-10 05:44:00+0000,66,
2021-12-11,52,362,0,2021-12-11 00:15:00+0000,2021-12-11 08:01:00+0000,52,
2021-12-12,34,346,25,2021-12-11 23:43:00+0000,2021-12-12 07:45:00+0000,77,
2021-12-13,69,203,16,2021-12-13 01:09:00+0000,2021-12-13 06:41:00+0000,44,
2021-12-14,26,311,18,2021-12-13 23:44:00+0000,2021-12-14 07:51:00+0000,132,
2021-12-15,42,355,8,2021-12-15 00:26:00+0000,2021-12-15 08:29:00+0000,78,
2021-12-16,55,149,14,2021-12-16 00:13:00+0000,2021-12-16 04:52:00+0000,61,
2021-12-17,27,190,76,2021-12-17 00:43:00+0000,2021-12-17 07:34:00+0000,118,
2021-12-18,58,259,3,2021-12-18 03:10:00+0000,2021-12-18 09:15:00+0000,45,
2021-12-19,93,347,1,2021-12-19 00:51:00+0000,2021-12-19 09:29:00+0000,77,
2021-12-20,55,303,1,2021-12-20 01:02:00+0000,2021-12-20 07:27:00+0000,26,
2021-12-21,86,291,10,2021-12-21 00:22:00+0000,2021-12-21 07:20:00+0000,31,
2021-12-22,49,231,14,2021-12-22 00:48:00+0000,2021-12-22 07:35:00+0000,113,
2021-12-23,94,199,33,2021-12-23 00:51:00+0000,2021-12-23 08:03:00+0000,106,
2021-12-24,102,210,44,2021-12-24 00:13:00+0000,2021-12-24 08:20:00+0000,131,
2021-12-25,86,261,14,2021-12-25 01:22:00+0000,2021-12-25 09:10:00+0000,107,
2021-12-26,94,238,13,2021-12-26 00:53:00+0000,2021-12-26 08:12:00+0000,94,
2021-12-27,80,233,56,2021-12-27 00:18:00+0000,2021-12-27 07:51:00+0000,84,
2021-12-28,63,246,5,2021-12-28 00:44:00+0000,2021-12-28 07:49:00+0000,111,
2021-12-29,64,222,66,2021-12-28 23:46:00+0000,2021-12-29 07:50:00+0000,132,
2021-12-30,13,264,54,2021-12-30 00:51:00+0000,2021-12-30 08:17:00+0000,115,
2021-12-31,57,248,4,2021-12-31 00:44:00+0000,2021-12-31 07:14:00+0000,81,
2022-01-01,83,255,56,2022-01-01 01:37:00+0000,2022-01-01 10:30:00+0000,139,
2022-01-02,56,448,0,2022-01-02 00:32:00+0000,2022-01-02 09:42:00+0000,46,
2022-01-03,45,273,10,2022-01-03 00:16:00+0000,2022-01-03 07:00:00+0000,76,
2022-01-04,69,291,38,2022-01-04 00:21:00+0000,2022-01-04 08:29:00+0000,90,
2022-01-05,47,311,20,2022-01-04 23:40:00+0000,2022-01-05 07:01:00+0000,63,
2022-01-06,70,335,26,2022-01-06 00:00:00+0000,2022-01-06 09:14:00+0000,123,
2022-01-07,44,276,20,2022-01-07 00:50:00+0000,2022-01-07 08:31:00+0000,121,
2022-01-08,49,261,40,2022-01-08 00:13:00+0000,2022-01-08 07:20:00+0000,77,
2022-01-09,57,296,36,2022-01-09 00:20:00+0000,2022-01-09 08:30:00+0000,101,
2022-01-10,90,222,38,2022-01-10 00:30:00+0000,2022-01-10 07:51:00+0000,91,
2022-01-11,95,314,3,2022-01-11 00:27:00+0000,2022-01-11 08:29:00+0000,70,
2022-01-12,23,219,68,2022-01-12 00:34:00+0000,2022-01-12 07:26:00+0000,102,
2022-01-13,90,312,55,2022-01-12 23:57:00+0000,2022-01-13 08:12:00+0000,38,
2022-01-14,75,228,9,2022-01-14 00:42:00+0000,2022-01-14 06:49:00+0000,55,
2022-01-15,95,281,0,2022-01-15 01:18:00+0000,2022-01-15 09:05:00+0000,91,
2022-01-16,61,376,2,2022-01-16 00:26:00+0000,2022-01-16 08:32:00+0000,47,
2022-01-17,46,280,8,2022-01-17 00:58:00+0000,2022-01-17 06:59:00+0000,27,
2022-01-18,57,296,18,2022-01-17 23:49:00+0000,2022-01-18 07:51:00+0000,111,
2022-01-19,83,218,4,2022-01-18 23:58:00+0000,2022-01-19 06:38:00+0000,95,
2022-01-20,92,321,9,2022-01-20 00:06:00+0000,2022-01-20 08:10:00+0000,62,
2022-01-21,86,238,40,2022-01-21 00:53:00+0000,2022-01-21 08:38:00+0000,101,
2022-01-22,49,408,5,2022-01-22 00:16:00+0000,2022-01-22 08:33:00+0000,35,
2022-01-23,19,228,87,2022-01-23 01:16:00+0000,2022-01-23 08:57:00+0000,127,
2022-01-24,65,325,21,2022-01-24 00:30:00+0000,2022-01-24 07:51:00+0000,30,
2022-01-25,86,302,28,2022-01-24 23:45:00+0000,2022-01-25 08:39:00+0000,118,
2022-01-26,57,292,2,2022-01-26 00:33:00+0000,2022-01-26 07:15:00+0000,51,
2022-01-27,37,298,3,2022-01-27 00:37:00+0000,2022-01-27 07:27:00+0000,72,
2022-01-28,52,297,16,2022-01-27 23:56:00+0000,2022-01-28 07:01:00+0000,60,
2022-01-29,78,253,3,2022-01-29 00:52:00+0000,2022-01-29 07:30:00+0000,64,
2022-01-30,49,305,19,2022-01-30 00:47:00+0000,2022-01-30 08:22:00+0000,82,
2022-01-31,63,331,7,2022-01-31 00:44:00+0000,2022-01-31 08:36:00+0000,71,
2022-02-01,77,290,15,2022-02-01 01:14:00+0000,2022-02-01 08:16:00+0000,40,
2022-02-02,62,293,3,2022-02-02 00:32:00+0000,2022-02-02 08:21:00+0000,111,
